wgEncodeAwgTfbsBroadDnd41CtcfUniPk,"[0.52185303, 0.73566145, 0.72850019, 0.78198081, 1.0607064, 0.9506827, 1.0442528, 1.0485599, 0.73920065, 0.82346612, 0.37236241, 1.1856585, 0.96774846, 0.95361352, 0.40044525, 0.77652407]"
wgEncodeAwgTfbsHaibH1hescSp4v20V0422111UniPk,"[0.96416366, 0.93721229, 1.0065626, 1.0024288, 0.75372416, 0.45128316, 0.9720825, 0.81998551, 0.94897401, 0.92883581, 0.6600104, 1.1288015, 0.52436662, 1.1091572, 0.95948637, 0.50009191]"
wgEncodeAwgTfbsHaibH1hescSrfPcr1xUniPk,"[0.89443183, 0.85133559, 0.34960395, 0.99016708, 0.83337408, 0.83254099, 0.8355664, 0.90739143, 0.83445299, 0.43838894, 0.53093708, 0.82624274, 0.88589811, 0.95807302, 0.90917188, 0.79672807]"
wgEncodeAwgTfbsHaibH1hescTcf12Pcr1xUniPk,"[1.0851234, 0.804528, 1.0096809, 1.0718529, 1.0512677, 0.79801285, 1.1175023, 1.1474028, 0.97897983, 0.51157069, 1.0209697, 0.87268823, 0.18426999, 0.90420502, 0.99025452, 1.1252301]"
wgEncodeAwgTfbsHaibH1hescTead4sc101184V0422111UniPk,"[0.3829776, 0.66952109, 0.77165103, 0.82003516, 0.7753647, 0.35893169, 0.29967988, 0.88815224, 1.0784205, 0.72120172, 0.994914, 0.84522659, 0.92965263, 0.92764163, 0.87605703, 0.79298049]"
wgEncodeAwgTfbsHaibH1hescUsf1Pcr1xUniPk,"[1.044266, 1.0249552, 0.29379037, 0.97711128, 0.90072823, 1.1091282, 0.3296701, 1.0003401, 1.0470948, 0.97896981, 1.061464, 1.0972488, 1.0421126, 1.0956585, 1.00385, 0.98598218]"
wgEncodeAwgTfbsHaibH1hescYy1sc281V0416102UniPk,"[0.83694547, 0.78666449, 0.94124609, 0.73014921, 0.71985716, 0.93144411, 0.3381891, 0.69251382, 0.4171727, 0.89214987, 0.91219431, 0.88079941, 0.90407962, 0.89569074, 0.88986224, 0.36566052]"
wgEncodeAwgTfbsHaibHct116Yy1sc281V0416101UniPk,"[0.78801721, 0.88269585, 0.86676615, 0.92415065, 0.76283056, 0.68847793, 0.74609262, 0.76236808, 0.25002208, 0.93560797, 0.80008161, 0.31462589, 1.0418541, 0.87984312, 0.72453493, 0.78284913]"
wgEncodeAwgTfbsHaibHct116Zbtb33V0416101UniPk,"[0.85698014, 0.80099142, 0.8097434, 0.59733599, 0.36468902, 1.0261908, 1.0169772, 0.92428559, 0.97809851, 0.65524817, 1.04574, 0.62150943, 0.73309511, 0.8785032, 0.92163557, 0.70619452]"
wgEncodeAwgTfbsHaibHelas3NrsfPcr1xUniPk,"[0.86764961, 0.82884431, 0.87872559, 0.90416396, 0.90644979, 0.84791237, 0.87327909, 0.86633772, 0.60417265, 0.86141896, 0.92090487, 0.86616671, 0.85218763, 0.54076737, 1.0000007, 0.63470685]"
wgEncodeAwgTfbsHaibHepg2Atf3V0416101UniPk,"[0.68223602, 0.8784526, 0.81766564, 0.69159096, 0.63723445, 0.69544053, 0.75284165, 0.66779333, 0.74606001, 0.92795563, 0.72099787, 0.88025755, 0.57736707, 0.79081452, 0.87577134, 0.83790988]"
wgEncodeAwgTfbsHaibHepg2Bhlhe40V0416101UniPk,"[0.57690984, 1.06982, 1.0331492, 0.39026126, 1.2404801, 0.64980483, 0.89314783, 0.6652596, 0.83837926, 0.97969162, 0.87991261, 0.76829249, 0.73810351, 0.82523733, 0.81873775, 0.49730125]"
wgEncodeAwgTfbsHaibHepg2Cebpbsc150V0416101UniPk,"[0.96999341, 0.89847922, 0.82227135, 0.76731133, 0.80825442, 0.84778076, 0.85417587, 0.3821032, 0.37859169, 0.82135224, 0.80164415, 0.83744603, 0.81861061, 0.8743313, 0.83412576, 0.82989115]"
wgEncodeAwgTfbsHaibHepg2Cebpdsc636V0416101UniPk,"[0.94829804, 0.71692598, 0.79100943, 0.74075973, 0.79887396, 0.83324128, 0.91523916, 0.69553602, 0.41610205, 0.87702018, 0.78003114, 0.80167216, 0.75962335, 0.72949392, 0.96888316, 0.71752077]"
wgEncodeAwgTfbsHaibHepg2Ctcfsc5916V0416101UniPk,"[0.93194771, 0.80713594, 0.82196367, 0.67126542, 1.0324433, 1.0358782, 0.5091387, 0.53023285, 0.90414459, 0.95437843, 0.96761304, 0.85799104, 0.75121939, 0.88380384, 0.47719216, 0.71639735]"
wgEncodeAwgTfbsHaibHepg2Elf1sc631V0416101UniPk,"[0.8517586, 0.70549858, 1.0628326, 0.94097131, 0.67904627, 0.9336701, 0.77917451, 0.95313799, 0.32821831, 0.82333893, 0.33802855, 0.84045023, 0.86092818, 0.81164968, 1.0622749, 0.58190101]"
wgEncodeAwgTfbsHaibHepg2Fosl2V0416101UniPk,"[1.0614587, 1.132388, 0.96446472, 0.88625109, 0.87420917, 0.97880036, 0.98985153, 0.94848931, 0.92182434, 0.98311824, 0.79945803, 1.0167805, 0.30700275, 0.96180117, 1.0383439, 0.3269223]"
wgEncodeAwgTfbsHaibHepg2Foxa1sc101058V0416101UniPk,"[1.1219085, 1.189375, 1.1022717, 1.1944737, 1.2220811, 0.92328787, 0.40053746, 1.2638395, 0.97589511, 0.39350006, 1.0898829, 0.99258399, 1.0370382, 0.94268918, 0.96615905, 1.0425442]"
wgEncodeAwgTfbsHaibHepg2Foxa1sc6553V0416101UniPk,"[0.80614036, 1.0211433, 1.0581037, 1.0505593, 0.87874442, 0.88246149, 0.45005661, 0.99065018, 0.81640261, 0.65766716, 0.9316982, 0.93548334, 0.88132399, 0.33682635, 0.78849328, 0.4853352]"
wgEncodeAwgTfbsHaibHepg2Foxa2sc6554V0416101UniPk,"[0.9145208, 1.1374481, 0.64542687, 0.31002349, 1.1396799, 0.42940408, 1.0791529, 0.98412031, 1.0745718, 1.067281, 0.45071498, 0.99272275, 0.72043669, 0.97024351, 1.0332129, 0.9940753]"
wgEncodeAwgTfbsHaibHepg2Hnf4asc8987V0416101UniPk,"[0.70996112, 0.92165017, 0.96323156, 0.70245308, 0.47246405, 0.42561236, 0.42123023, 1.055554, 0.80909866, 1.0451174, 0.91501355, 0.47817317, 0.88060164, 0.76865977, 0.93417138, 0.68006349]"
wgEncodeAwgTfbsHaibHepg2Hnf4gsc6558V0416101UniPk,"[0.73417073, 0.8435449, 0.96742904, 0.86320895, 0.36115623, 0.7918126, 1.069199, 0.81955397, 0.65687746, 0.90381187, 0.97070742, 0.40648484, 0.77461088, 0.87414068, 0.95187438, 0.86010665]"
wgEncodeAwgTfbsHaibHepg2JundPcr1xUniPk,"[0.9847334, 0.71212256, 0.57566231, 0.91348696, 0.72976077, 0.64756012, 0.74909663, 0.91844004, 0.78151762, 0.79167694, 0.92165297, 0.68142515, 0.94939238, 0.73336947, 0.76844436, 0.2811366]"
wgEncodeAwgTfbsHaibHepg2Mybl2sc81192V0422111UniPk,"[0.7193988, 0.71742421, 0.80672073, 0.83709329, 0.47546685, 0.8659265, 0.90863061, 0.31048465, 0.76211661, 0.7660656, 0.84456301, 0.81457782, 0.81088006, 0.86088377, 0.89501727, 0.77393794]"
wgEncodeAwgTfbsHaibHepg2Nficsc81335V0422111UniPk,"[0.82574129, 0.81603491, 0.95017761, 0.89773059, 0.57378364, 0.78428465, 0.66415465, 0.91181993, 0.16988425, 0.91570544, 0.89584899, 0.86314303, 0.87591273, 0.90601927, 0.60937095, 0.76970828]"
wgEncodeAwgTfbsHaibHepg2NrsfPcr2xUniPk,"[0.79360551, 0.82873458, 0.7165882, 0.71811891, 0.83542615, 0.87627488, 0.85560888, 0.68116927, 0.82324851, 0.84926724, 0.82397062, 0.59297782, 0.69765526, 0.83256394, 0.80731636, 0.5728392]"
wgEncodeAwgTfbsHaibHepg2NrsfV0416101UniPk,"[0.96006793, 0.85882753, 0.86259592, 0.6395703, 1.1048719, 0.90407532, 1.0867865, 1.0264096, 1.1358246, 0.95493323, 0.52184689, 0.93367708, 1.1790695, 1.1174195, 0.96114928, 1.1290475]"
wgEncodeAwgTfbsHaibHepg2RxraPcr1xUniPk,"[1.0188403, 0.9889366, 0.84504831, 0.85926241, 0.93232435, 0.3857207, 0.8914147, 0.37734443, 0.90626925, 0.73055995, 0.83335501, 0.97882128, 0.99847335, 0.65307981, 0.7430042, 0.89930207]"
wgEncodeAwgTfbsHaibHepg2Sp1Pcr1xUniPk,"[1.0838639, 0.99205214, 0.45580417, 0.82001352, 0.74575877, 0.63164657, 0.3636432, 0.69376123, 0.90354544, 0.97073656, 0.9196592, 0.63872659, 0.42256573, 1.0286912, 0.97626245, 0.97047561]"
wgEncodeAwgTfbsHaibHepg2Sp2V0422111UniPk,"[0.74071962, 0.93234032, 0.66050094, 0.77557153, 0.63062495, 0.69522536, 0.71413469, 0.82798636, 0.96417832, 0.68780553, 1.0109543, 1.0043222, 0.87913078, 0.91943848, 0.87777168, 1.0194649]"
wgEncodeAwgTfbsHaibHepg2SrfV0416101UniPk,"[0.86494392, 0.92565107, 1.133599, 0.8646248, 0.67232126, 0.81885779, 0.31282967, 0.84730011, 0.76871324, 0.6805523, 0.83079821, 0.82417685, 0.6928733, 0.86332095, 0.93767166, 0.84469396]"
wgEncodeAwgTfbsHaibHepg2Tcf12Pcr1xUniPk,"[0.97284079, 0.97402823, 1.1629071, 1.0055933, 0.9502961, 0.87542731, 1.0313845, 1.2351606, 0.53273129, 1.1989688, 1.3225784, 1.1058514, 0.81915087, 0.96949929, 1.1185579, 0.88736403]"
wgEncodeAwgTfbsHaibHepg2Tead4sc101184V0422111UniPk,"[0.9447391, 0.9112314, 0.87464011, 0.86352682, 0.84516299, 0.3840735, 0.70768857, 0.79851061, 0.78318512, 0.74380898, 0.74392599, 0.78294092, 0.88909739, 0.77469742, 0.30382144, 0.85867178]"
wgEncodeAwgTfbsHaibHepg2Usf1Pcr1xUniPk,"[0.83409971, 1.0075366, 0.36025089, 0.8297478, 0.94724333, 0.28246912, 1.0001668, 0.82061541, 0.82303083, 0.82554835, 0.84085268, 0.97738409, 0.97172415, 0.99737, 0.93718535, 0.91086364]"
wgEncodeAwgTfbsHaibHepg2Yy1sc281V0416101UniPk,"[0.83246452, 0.8902567, 0.91306949, 0.44746551, 0.88821036, 0.80259699, 0.89134902, 0.86296815, 0.93529779, 0.71008241, 0.78019857, 0.26403964, 0.89738882, 0.84480447, 1.0265181, 0.73511922]"
wgEncodeAwgTfbsHaibHepg2Zbtb33Pcr1xUniPk,"[0.99598145, 1.1840824, 1.0063199, 0.78733897, 1.0004873, 1.0841504, 1.0726734, 0.99981099, 0.89716303, 1.0585169, 1.1037762, 0.91135961, 0.97668719, 0.86030084, 0.99438339, 0.61756551]"
wgEncodeAwgTfbsHaibHepg2Zbtb7aV0416101UniPk,"[0.9348802, 0.94961411, 0.35025841, 0.78258348, 0.91386253, 0.8679834, 0.44271469, 0.90018523, 0.84225619, 0.81646228, 1.1136639, 0.924981, 0.82009745, 1.1461014, 1.146413, 0.93295366]"
wgEncodeAwgTfbsHaibK562Atf3V0416101UniPk,"[1.0121211, 1.1194084, 0.90069002, 0.2986472, 0.96836561, 0.33186805, 0.92081296, 0.99167114, 0.97039324, 1.0435318, 1.0168399, 0.8666243, 1.230269, 0.95138758, 1.2953916, 1.102697]"
wgEncodeAwgTfbsHaibK562Cebpbsc150V0422111UniPk,"[0.92502898, 0.78186411, 0.83108336, 0.87662566, 0.76240379, 0.9142924, 0.78716695, 0.73602605, 0.70459771, 0.87162942, 0.86782783, 0.9843635, 0.91560781, 0.32075274, 0.62817436, 0.84111565]"
wgEncodeAwgTfbsHaibK562CtcfcPcr1xUniPk,"[0.97312653, 0.8621546, 0.91197222, 0.83554369, 1.1315811, 0.55445129, 0.95507622, 0.31655729, 1.1479208, 0.43346229, 1.0347621, 0.82240236, 0.92187631, 0.92800629, 0.95327085, 0.99680513]"
wgEncodeAwgTfbsHaibK562E2f6V0416102UniPk,"[0.95440483, 0.29501736, 0.96515518, 1.010233, 0.93350631, 1.0263648, 1.2831125, 1.0798917, 0.89320886, 0.36534432, 1.2056675, 1.0330493, 0.8237974, 0.73653448, 1.0836138, 0.86361647]"
wgEncodeAwgTfbsHaibK562Egr1V0416101UniPk,"[1.1208087, 0.95678324, 0.60031974, 1.0427521, 1.0563065, 1.1039753, 1.2078482, 1.1623281, 0.85476202, 0.7838465, 0.43445769, 1.2475591, 1.0774398, 0.79883194, 0.49782559, 0.76269454]"
wgEncodeAwgTfbsHaibK562Elf1sc631V0416102UniPk,"[0.84118956, 0.96046638, 0.99063438, 0.36116019, 0.89007914, 0.36179069, 0.34220964, 0.88198441, 1.01413, 0.31803897, 0.8182947, 1.1249392, 0.48236001, 0.86736524, 1.0621022, 0.89100105]"
wgEncodeAwgTfbsHaibK562Ets1V0416101UniPk,"[0.39453918, 0.83649999, 0.76152587, 0.88007116, 0.32894403, 0.84961694, 0.83914, 0.31911173, 0.80709386, 0.86598718, 0.79298282, 0.97804803, 0.79910356, 0.97838902, 0.73382425, 0.72158784]"
wgEncodeAwgTfbsHaibK562Fosl1sc183V0416101UniPk,"[0.37100357, 1.0531229, 1.210839, 1.1545014, 1.137952, 0.8629908, 0.58230174, 1.0020698, 0.58013272, 1.1752244, 0.92879367, 1.2068002, 0.83243483, 0.94541287, 1.0851082, 0.95428437]"
wgEncodeAwgTfbsHaibK562Gata2sc267Pcr1xUniPk,"[0.9171837, 0.58045697, 0.17856027, 0.89793402, 0.58483952, 1.0768857, 0.84158099, 0.8183006, 0.79075652, 0.7325511, 0.93558675, 0.79686981, 0.79597825, 0.88666135, 0.48806608, 0.89253801]"
wgEncodeAwgTfbsHaibK562MaxV0416102UniPk,"[0.28618258, 0.95612794, 0.90990549, 1.1479123, 0.23304909, 0.85819334, 1.1041843, 0.93921655, 0.67514801, 1.0158677, 0.89467192, 0.55549151, 0.9662779, 0.75250655, 0.89191306, 0.97388983]"
wgEncodeAwgTfbsHaibK562Mef2aV0416101UniPk,"[1.0884256, 0.83820266, 0.85128754, 0.98483062, 0.54938644, 0.98391676, 1.0121061, 0.82315463, 1.1480688, 0.64520574, 1.0467399, 0.91892862, 1.2417746, 0.65687972, 0.99592137, 1.0004579]"
wgEncodeAwgTfbsHaibK562NrsfV0416102UniPk,"[0.9077639, 0.72870481, 0.9480291, 1.0367962, 1.1028671, 0.87499344, 0.8635475, 1.0007455, 0.87871552, 0.52383196, 0.86655474, 0.92083824, 0.94762588, 0.98617959, 0.41641158, 0.72930199]"
wgEncodeAwgTfbsHaibK562Pu1Pcr1xUniPk,"[0.65465051, 1.0894177, 0.97818208, 0.68103462, 0.91806483, 0.72887564, 0.33646709, 1.0216502, 0.41030079, 0.7569927, 0.85879189, 0.8130753, 0.76410013, 0.99356216, 0.70967042, 0.4054628]"
wgEncodeAwgTfbsHaibK562Sp1Pcr1xUniPk,"[1.0863252, 1.0484997, 0.72095305, 0.97548258, 0.41984394, 0.99389952, 0.77369738, 1.1376528, 0.66874003, 0.91438568, 0.81428802, 0.88626534, 0.74841505, 0.88491076, 1.0355376, 0.79887986]"
wgEncodeAwgTfbsHaibK562Sp2sc643V0416102UniPk,"[0.85698229, 1.1960609, 1.2302241, 1.0299476, 0.57703787, 0.83165854, 1.281455, 0.86716551, 0.74527878, 0.61648178, 1.0087005, 1.213446, 0.58143485, 1.0375634, 0.91183782, 0.82487869]"
wgEncodeAwgTfbsHaibK562SrfV0416101UniPk,"[0.89944863, 0.55316621, 0.79037786, 0.78570062, 0.65386319, 0.78503424, 0.84658456, 0.98715484, 0.87152016, 0.86351454, 0.90594649, 0.83985537, 0.7978065, 0.81354898, 0.80741471, 0.87694061]"
wgEncodeAwgTfbsHaibK562Stat5asc74442V0422111UniPk,"[0.96476561, 1.2195109, 0.78402162, 0.9952476, 0.88521928, 0.80111879, 1.104975, 0.90913653, 0.85962176, 1.0949695, 1.1517793, 0.48402938, 0.98292387, 0.94330007, 0.59127873, 1.0257792]"
wgEncodeAwgTfbsHaibK562Tead4sc101184V0422111UniPk,"[0.74290437, 0.72329926, 0.76076752, 0.910308, 0.84859431, 0.26786518, 0.74312782, 0.20289341, 0.93312103, 0.87134314, 0.73599893, 0.96992946, 0.71755719, 0.79346138, 0.73712516, 0.74990213]"
wgEncodeAwgTfbsHaibK562Thap1sc98174V0416101UniPk,"[0.93248826, 0.84107405, 0.75621092, 0.73958206, 0.85210013, 0.94570589, 0.69801259, 0.88903826, 0.72293442, 0.81564742, 0.84761512, 0.90001404, 0.98029977, 0.38034424, 0.8503589, 0.55204302]"
wgEncodeAwgTfbsHaibK562Usf1V0416101UniPk,"[0.93354607, 0.5811125, 0.96987987, 0.97877032, 0.8521198, 1.016816, 0.79015261, 1.0835286, 0.94456542, 0.9441818, 0.98517603, 0.6959371, 0.42795724, 0.83773178, 1.085191, 0.44720039]"
wgEncodeAwgTfbsHaibK562Yy1V0416101UniPk,"[0.86566848, 0.76422471, 0.83458763, 0.654562, 0.75895476, 0.79148805, 0.93602633, 0.32350606, 0.76525635, 0.65604675, 0.81971461, 0.88570708, 0.82295656, 1.0263165, 0.84360826, 0.32995683]"
wgEncodeAwgTfbsHaibK562Yy1V0416102UniPk,"[0.88568652, 0.7523616, 0.20376343, 0.81865793, 0.8567785, 0.32581654, 1.0477251, 0.8893075, 0.80886263, 0.8251676, 0.27309161, 0.65108824, 0.83098739, 0.98039031, 0.85112435, 0.81688124]"
wgEncodeAwgTfbsHaibK562Zbtb33Pcr1xUniPk,"[1.0893553, 0.99117821, 1.2076622, 1.0111612, 1.013001, 1.018885, 1.0314255, 0.85338426, 0.91032636, 0.58903676, 1.0569301, 1.2038531, 1.0112376, 1.0033398, 1.1561127, 0.95569682]"
wgEncodeAwgTfbsHaibK562Zbtb7asc34508V0416101UniPk,"[0.92967242, 0.76866424, 0.88287514, 1.0800669, 1.1295971, 0.73636597, 0.98743981, 0.23608625, 0.96635568, 0.86781234, 0.4928993, 0.82056963, 1.150589, 0.90608209, 1.1234825, 0.34045273]"
wgEncodeAwgTfbsHaibPanc1NrsfPcr2xUniPk,"[1.0547714, 0.85017729, 0.73893857, 0.83157969, 1.081774, 0.9041732, 0.45417911, 0.98812377, 1.0094938, 0.58052373, 0.83226568, 0.91621643, 0.72026491, 1.1438856, 1.2011573, 0.88134825]"
wgEncodeAwgTfbsHaibPfsk1Foxp2Pcr2xUniPk,"[0.71640992, 0.40118432, 0.89663434, 0.70928937, 0.8241322, 0.76902354, 0.33978567, 0.33856216, 0.94785428, 0.89064109, 0.89147782, 0.47489715, 0.68618041, 0.82308924, 0.86311144, 0.77030355]"
wgEncodeAwgTfbsHaibPfsk1NrsfPcr2xUniPk,"[0.96211916, 0.89753944, 0.50448644, 0.74053937, 0.83568591, 0.96669388, 0.9099375, 0.78501624, 0.92481363, 0.74185705, 0.78134155, 0.88431895, 0.94122964, 0.99027979, 0.88649017, 0.47877964]"
wgEncodeAwgTfbsHaibSknmcFoxp2Pcr2xUniPk,"[0.28848168, 1.0030093, 0.77659011, 0.98156708, 0.61248463, 1.0242754, 1.145002, 0.89908522, 0.31991103, 1.0125611, 0.78380603, 1.0654287, 0.92365885, 1.0364182, 0.37677661, 0.3534137]"
wgEncodeAwgTfbsHaibSknshNrsfPcr2xUniPk,"[0.78926688, 1.1398124, 1.1915267, 1.1237826, 1.0367448, 1.0555902, 0.54004484, 0.8896414, 0.91549814, 0.95515704, 0.94962311, 0.51617223, 0.87561285, 0.88746107, 0.58642387, 1.1479033]"
wgEncodeAwgTfbsHaibSknshNrsfV0416101UniPk,"[1.063792, 0.71494788, 0.97727394, 0.53262365, 0.98977613, 0.80980736, 0.69999385, 1.0229135, 0.87512171, 0.87601006, 0.84842306, 0.58276021, 0.80912203, 0.81339735, 0.95130682, 0.98147494]"
wgEncodeAwgTfbsHaibSknshraCtcfV0416102UniPk,"[0.80832064, 1.0792626, 1.0388511, 0.80127549, 0.47676879, 0.76235062, 1.0052164, 1.0320685, 0.87599075, 0.74296051, 0.39832199, 0.93686807, 1.0543593, 0.66916656, 0.92179656, 0.87606204]"
wgEncodeAwgTfbsHaibSknshraUsf1sc8983V0416102UniPk,"[0.58836901, 0.76347899, 0.8912586, 0.73018891, 0.81677109, 0.68463653, 0.81028062, 0.76625389, 0.86682081, 0.96234667, 0.79030526, 0.8824777, 0.58539516, 0.71604669, 0.80132818, 0.67777532]"
wgEncodeAwgTfbsHaibSknshraYy1sc281V0416102UniPk,"[0.92085892, 0.87429994, 0.89005554, 0.73190767, 0.77884698, 0.75431055, 0.79869616, 0.75525177, 0.81495702, 0.42945451, 0.84731328, 0.85649812, 0.64344406, 0.76677072, 0.38536471, 0.85722595]"
wgEncodeAwgTfbsHaibT47dCtcfsc5916V0416102Dm002p1hUniPk,"[1.0822133, 0.87326056, 0.80303884, 0.98257697, 0.97878373, 1.0577388, 0.89998299, 0.35651028, 0.85324115, 0.34741691, 0.9508422, 1.0204632, 0.6178968, 0.87144315, 0.93101996, 0.78578836]"
wgEncodeAwgTfbsHaibT47dEraaV0416102Bpa1hUniPk,"[0.79437971, 0.80173248, 0.83237439, 0.7709133, 0.94183564, 0.928491, 0.57958829, 0.9269436, 0.82004458, 1.1974491, 0.81953835, 0.7458815, 0.75720084, 0.62867111, 0.78081924, 0.90053058]"
wgEncodeAwgTfbsHaibT47dEralphaaPcr2xGen1hUniPk,"[0.95116228, 0.45386237, 0.96707183, 0.8852613, 0.86534411, 0.51007193, 0.60399973, 1.0499855, 0.67233694, 0.83569574, 0.77622986, 0.97906488, 0.84211534, 0.79004341, 0.93416864, 0.82656181]"
wgEncodeAwgTfbsHaibT47dEralphaaV0416102Est10nm1hUniPk,"[0.92491949, 0.86662215, 0.7636019, 0.8250978, 0.45054546, 0.76091278, 0.79556537, 0.78389621, 0.99309832, 0.7877785, 0.82268387, 0.76700902, 0.65452951, 0.7809146, 0.9113304, 0.82891351]"
wgEncodeAwgTfbsHaibT47dFoxa1sc6553V0416102Dm002p1hUniPk,"[1.2654954, 1.0721213, 1.0073944, 0.84544188, 1.0284648, 0.86942291, 0.99781454, 0.94966108, 0.90970045, 0.41159293, 0.95374143, 0.91286379, 0.92750305, 0.8961376, 0.89391828, 0.46248555]"
wgEncodeAwgTfbsHaibT47dGata3sc268V0416102Dm002p1hUniPk,"[0.72895461, 0.83485585, 0.84111565, 0.9144249, 1.0479959, 0.14919601, 0.78458059, 0.72786325, 0.69923854, 0.60576051, 0.79197013, 0.82952654, 1.0527285, 0.96611273, 0.95725745, 0.15402506]"
wgEncodeAwgTfbsHaibU87NrsfPcr2xUniPk,"[1.1480831, 0.50587958, 0.73899955, 0.59358788, 0.94298995, 0.87776303, 0.87564188, 0.8920061, 0.79624295, 0.94371736, 1.0398275, 0.8944909, 0.74868602, 1.0090009, 1.1077983, 1.0834734]"
wgEncodeAwgTfbsSydhA549Bhlhe40IggrabUniPk,"[1.0519317, 0.91994476, 0.49830863, 0.65246505, 0.55416316, 0.33998671, 0.81923485, 1.1212914, 0.87510192, 0.71727479, 0.90074027, 0.79739451, 0.99413687, 0.78393424, 0.85978597, 0.83169073]"
wgEncodeAwgTfbsSydhA549CebpbIggrabUniPk,"[0.9175052, 0.80032748, 0.87710059, 0.9140628, 0.29558069, 0.93906981, 1.0648879, 0.7629053, 0.25233087, 0.93678886, 0.94912547, 0.94914263, 0.84526503, 0.55445403, 0.95481515, 0.91146958]"
wgEncodeAwgTfbsSydhA549MaxIggrabUniPk,"[0.98783273, 0.28266388, 0.86528176, 0.9619745, 0.25220323, 1.0178707, 0.92202622, 0.77874184, 0.8780477, 0.91924316, 0.82608956, 0.76099038, 0.89407945, 1.0923226, 0.7603054, 0.70566767]"
wgEncodeAwgTfbsSydhGm10847NfkbTnfaIggrabUniPk,"[0.90345544, 0.34940797, 0.89984685, 0.87491691, 0.95953923, 0.87740618, 0.78092474, 0.91715509, 0.73349899, 0.69605255, 0.56656188, 0.9466089, 0.64879721, 0.68025512, 0.8476516, 0.68473142]"
wgEncodeAwgTfbsSydhGm12878Bhlhe40cIggmusUniPk,"[0.77836853, 0.98323214, 0.64072204, 0.91170156, 0.84630358, 0.86674887, 0.74208158, 0.88605577, 0.77804434, 0.30138311, 0.78858298, 0.89531165, 0.84788913, 0.80608803, 0.666224, 0.96397215]"
wgEncodeAwgTfbsSydhGm12878CfosUniPk,"[0.5879851, 0.80605048, 1.1459053, 0.90533948, 0.78180617, 0.95705408, 0.71180785, 0.90768832, 0.89856392, 0.85643989, 0.80947065, 0.82741064, 0.82366335, 0.85948914, 0.83033091, 0.89858317]"
wgEncodeAwgTfbsSydhGm12878Ctcfsc15914c20UniPk,"[0.83048701, 0.95373183, 0.41273934, 0.82557493, 0.78391534, 0.92274386, 0.82185775, 1.0249897, 0.98976701, 0.79381841, 0.71921295, 0.97428602, 0.91820097, 0.90068978, 0.34384635, 0.83070993]"
